file,status,reason,word_count,alpha_ratio,symbol_ratio,digit_ratio,unique_token_ratio,repeat_token_ratio,avg_token_len,strict_lang,preview
data\whisper_transcriptions\Josh Armistead - Like A Dog 148212.txt,kept,,36,0.7692,0.0337,0.0,0.8889,0.0556,4.25,unknown,I'm singing sad songs So I think that I'll drive down a different road I'm feeling quite comfortable about the whole damn show I've realized it's been by and I didn't want to let go But I don't want to let go
data\whisper_transcriptions\Josh Armistead - Olympia 148234.txt,kept,,19,0.8142,0.0,0.0,1.0,0.0526,4.6842,unknown,I could not get dressed soon enough I ran out the door pinching myself I thought this might just be another dream
data\whisper_transcriptions\Josh Armistead - Quiet Today 148216.txt,kept,,10,0.8395,0.0494,0.0,0.5,0.2,7.0,unknown,"Ah, everybody's mysteriously quiet today Ah, everybody's mysteriously quiet today"
data\whisper_transcriptions\Josh Armistead - Shellac 148208.txt,kept,,44,0.7737,0.0247,0.0082,0.9091,0.0682,4.2273,unknown,"You can come over, bring some 12 inches, lay there with me I know you're dying to hear me ride since your place broken I've looked through them, they're all in condition I promise to take every precaution All I wanna do is let me feel the same"
data\whisper_transcriptions\Josh Armistead - So F#&k'n Happy 148190.txt,dropped,too_short(<6_words),5,0.8621,0.0,0.0,1.0,0.2,5.0,unknown,This is definitely not Kansas
data\whisper_transcriptions\Josh Armistead - Summertime 148211.txt,kept,,50,0.768,0.032,0.0,0.4,0.12,3.82,unknown,"How the hell could you ever be depressed, boy? How the hell could you ever be depressed? A girl who you know is the best, who talks to you in her inner nest How the hell could you ever be depressed, boy? How the hell could you ever be depressed, boy?"
data\whisper_transcriptions\Josh Armistead - You're So Funny 148187.txt,kept,,27,0.7764,0.0435,0.0,0.8148,0.0741,4.4815,unknown,"I am so lucky, it's here comes to mind And I've been finding this new life blinding It's hard to concentrate, but I'm focused like lasers I'm focused like lasers"
data\whisper_transcriptions\Josh Mease - Overboard 18350.txt,kept,,14,0.791,0.0149,0.0,0.8571,0.1429,3.8571,unknown,We can never change the past We can be sure our memories won't last
data\whisper_transcriptions\Josh Tillinghast - B 118505.txt,kept,,25,0.7951,0.0082,0.0,0.72,0.12,3.92,unknown,Even as trees in the snow Remember the leaves they've let go Perfect and tall and ready to grow Even for trees in the snow
"data\whisper_transcriptions\Juan Angel Italiano - Anthony Donovan, Marcel Duchamp, Georges Bataille 118000.txt",kept,,6,0.75,0.0714,0.0,1.0,0.1667,3.6667,unknown,We'll be right back over it.
data\whisper_transcriptions\Juanitos - Octopussy 23172.txt,dropped,low_token_diversity,7,0.8537,0.0,0.0,0.1429,1.0,5.0,unknown,Music Music Music Music Music Music Music
data\whisper_transcriptions\Jules - Keep it Real 143290.txt,dropped,too_short(<6_words),4,0.7273,0.0455,0.0,1.0,0.25,3.5,unknown,"I just keep it real, B"
data\whisper_transcriptions\Julia Holter - When The Sea Called Me Home 83509.txt,kept,,29,0.7181,0.0805,0.0,0.6897,0.1379,3.5862,unknown,"I close, where the fog, oh, forget the rules I've learned. Look in clouds, you're in the sea, call me home. I'm going to go to the sea, call me home."
data\whisper_transcriptions\Julia K. Mars - Array Of Concerns 117632.txt,kept,,27,0.7578,0.0156,0.0,0.6667,0.2593,3.4815,unknown,Live the end of the day's time Watching this big world La la la la La la la I'm a villain of the person I guess Got my suit kiss
data\whisper_transcriptions\Julia K. Mars - Cool Blues 117628.txt,kept,,7,0.7857,0.0714,0.0,1.0,0.1429,4.7143,unknown,Alright. This is pretty simple. Thank you.
data\whisper_transcriptions\Julia K. Mars - Phantasmagoric Sheeps Of The World 117627.txt,dropped,low_token_diversity,39,0.7665,0.0406,0.0,0.2564,0.2051,3.8718,unknown,"Yeah, we stand above his head, we sing his head Yeah, we stand above his dear Yeah, we instruct his fears, we sing his head Yeah, we instruct his fears, we sing his head Yeah, we instruct his fears"
data\whisper_transcriptions\Julia K. Mars - Story Of A Breath 117630.txt,kept,,42,0.795,0.0167,0.0,0.619,0.0714,4.4762,unknown,"So move on the bar, I found them now The stories of the past Suddenly, I found them now You really know that you were stars I really couldn't complain about your being in this place I really couldn't complain about your being in this place"
data\whisper_transcriptions\Julia K. Mars - The Answer 117631.txt,kept,,33,0.8081,0.0,0.0,0.5758,0.1515,4.1818,unknown,Your eyes I replace your mouth And your lips You write down How it writes You shut up Cause you have something to hide You have something to hide You have something to hide
data\whisper_transcriptions\Julian Winter - Broad Boardwalk 99214.txt,kept,,18,0.7826,0.0326,0.0,1.0,0.0556,4.0556,unknown,"You can look at it from every possible angle, and you'll still come up with the same answer."
data\whisper_transcriptions\Julianne Marx and Craig Olson - To Drive the Cold Winter Away 74373.txt,kept,,8,0.8056,0.0,0.0,1.0,0.125,3.625,unknown,My So these are the days we joyfully
data\whisper_transcriptions\Just Plain Ant - Stumble 19438.txt,dropped,too_short(<6_words),4,0.75,0.1,0.0,1.0,0.25,4.0,unknown,We'll be right back.
data\whisper_transcriptions\Justice Yeldham - 290504 beirut _11234_.txt,kept,,12,0.7765,0.0588,0.0,1.0,0.0833,5.25,unknown,"B물 tejí y amgen k fraá tilldem, global ekmriver nature looking towards the same goal."
data\whisper_transcriptions\Justice Yeldham - Colour Me Your Colour 9477.txt,dropped,too_short(<6_words),5,0.7391,0.087,0.0,1.0,0.2,3.2,unknown,I'll see you next time.
data\whisper_transcriptions\Justice Yeldham - Knobranaut 49068.txt,kept,,15,0.8416,0.0198,0.0,1.0,0.0667,5.7333,unknown,How to get light into petroleum technology project Improved Progressive outcomes We'll be right back.
data\whisper_transcriptions\Justice Yeldham - Track 03 49061.txt,kept,,6,0.8214,0.0,0.0,1.0,0.1667,3.8333,unknown,No way out of writing breaks
data\whisper_transcriptions\K. Sparks - Blue Ghetto Child 149951.txt,kept,,78,0.7765,0.0398,0.0,0.5385,0.0769,4.4231,unknown,"Against the door, couldn't even trust security Ooh, I remember Yes, I remember Ooh, I remember It's just another day as we sit around the rain You see, depression got me stressing as I'm pressing the rise and really But baby, it's okay, we gon' make "
data\whisper_transcriptions\K. Sparks - Blue Introduction 149118.txt,kept,,55,0.7871,0.0226,0.0,0.7636,0.0727,4.3636,unknown,We had to change that I call this shit right here the blue tape Cause it's something different man You know what I'm saying And by the way if you ain't know my name It's Chase Balls If you ain't know that by now I sincerely deeply believe You should 
data\whisper_transcriptions\K. Sparks - Blue Jazz Cafe 149138.txt,kept,,107,0.7434,0.0468,0.0,0.6355,0.0561,3.6542,unknown,"See me in the spot, wanna let it rock to the top, and we gettin' dope Got a feelin' hot when I'm in the spot, but she never let me go, no Patient, be adjacent, be racing sheets off the slate Takin' me, shakin' me, takin' sheets off in the heat Sip a "
data\whisper_transcriptions\K. Sparks - Blue Piano 149124.txt,kept,,106,0.7406,0.0875,0.0,0.7453,0.0566,4.3962,unknown,"J, moving like an apparition, lust of pates and bustin' fakes, I'm cruisin' past the competition, speed racing indeed, I puffed this weed and get, and get, and get higher than these motherfuckers, one to mother, hundred cover blocks, they steady watc"
data\whisper_transcriptions\K. Sparks - Blue Real Talk 149953.txt,kept,,111,0.7684,0.0377,0.0,0.6306,0.0541,4.1081,unknown,"Weird place, couple years later I ain't seein shit Overheard a conversation and she started to strip Wasn't part of the script, shorty wanted to go to Georgia Tech Get a degree and be an architect But it's real talk, this ain't it when the bills is b"
data\whisper_transcriptions\K. Sparks - Campus News Set Back Bill Interlude 124702.txt,kept,,100,0.7487,0.0747,0.0034,0.75,0.05,4.42,unknown,"So, reporting live for Campus News, I've taken it upon myself here at this arcade, you know, to actually hit the streets and see what the streets are saying about the setback bill. Hello, sir, excuse me, how are you doing today? Greetings. Hello, I'd"
data\whisper_transcriptions\K. Sparks - Rock the Party 149690.txt,kept,,11,0.7377,0.082,0.0,0.5455,0.2727,4.1818,unknown,"I can't rock, they party, they can't rock, they party like me"
data\whisper_transcriptions\K. Sparks - Success 54365.txt,kept,,75,0.7602,0.0408,0.0,0.7467,0.04,4.1067,unknown,"I'm a quick, rip the mics, full of passion, stayin' in, and take the tickets out my life I chill with people after all these years, but really all we got in common, dawg is all these years What I'm wantin' and pursuing ain't reflectin' what you doin'"
data\whisper_transcriptions\K.I.R.K - Gettin' Crazy 147269.txt,kept,,78,0.7837,0.0209,0.0,0.7692,0.0513,4.2436,unknown,"If you don't avoid it, you bring your antennas It's better an acapella, organic agenda like Nelson Mandela I make my music for rainy days with umbrellas I'm tryna go from a Kia Svetra to a new Tesla Kicks hitting hard flame shit like Faye Long Got th"
data\whisper_transcriptions\K.I.R.K - Wise Wordz 147267.txt,kept,,77,0.7849,0.0323,0.0,0.8571,0.039,4.6104,unknown,"Picture me rolling like that Pac movie that's coming soon Remember me as a titan, nigga I'm like Coach Bo All eyes on me, I'm catching passes, no peripheral An orthodox flow, but my shit hit like Griffey though Only bars over here, I don't fuck with "
data\whisper_transcriptions\K.I.R.K - Wise Wordz _147267_.txt,kept,,79,0.7666,0.045,0.0,0.8481,0.0506,4.4051,unknown,"Picture me rollin' like that pop movie that's comin' soon Remember me as a titan, nigga I'm like Coach Bo All eyes on me, I'm catchin' passes, no Perifio I know the dots flow, but my shit hit like Griffy though Only bars over here, I don't fuck with "
data\whisper_transcriptions\K3N - One Million Ways 123147.txt,kept,,83,0.7664,0.0184,0.0,0.5181,0.0723,3.5301,unknown,"This is One Million Ways So make the way the king plays It's on space Soon enough, tell me glad to me Cause the gang called to my ID Don't spit some vodka inside of me Don't fuck what got me, let go Chop you up One Million Ways I'ma chop you up One M"
data\whisper_transcriptions\Kalli - Last Train Home 52501.txt,kept,,43,0.8043,0.0043,0.0,0.7442,0.1163,4.2558,unknown,"I never stopped loving you All the roads that you have traveled down Have offered nothing that compares Right now home is where you ought to be With your family Oh, you think of me On the last train home I never stopped loving you"
data\whisper_transcriptions\Kalli - Shine On Me 52508.txt,kept,,20,0.7925,0.0283,0.0,0.35,0.2,4.3,unknown,"You really ain't got nothing to lose You really ain't got nothing to lose Nothing to lose, nothing to lose"
data\whisper_transcriptions\Kalli - This Is Goodbye 52500.txt,kept,,22,0.7541,0.0574,0.0,0.8636,0.0909,4.0909,unknown,"In the dark and the cold, I'm losing hope. As it runs through your veins, there's a fire within. It burns under your skin."
data\whisper_transcriptions\Kalli - This Is Goodbye _52500_.txt,kept,,23,0.7851,0.0165,0.0,0.8261,0.087,4.0435,unknown,In the dark and the cold I'm loose and whole As it runs through your veins There's a fire within It burns under your skin
data\whisper_transcriptions\Karl Blau - 96 26307.txt,dropped,low_alpha_ratio_gibberish,11,0.5393,0.0,0.2247,0.8182,0.1818,4.2727,unknown,96 96 96 96 96 96 Back to back 96 In bed I see we spend 10 Independently to nowhere 96 96
data\whisper_transcriptions\Karl Blau - Ode To Demons 26302.txt,kept,,22,0.757,0.0187,0.0,0.8636,0.0909,3.5455,unknown,"Oh my demons, my friends When I lay, they rest with me But when I leave where I lay You must be on your way"
"data\whisper_transcriptions\Karl Blau - Slow Down, Joe 26298.txt",kept,,12,0.8136,0.0,0.0,0.9167,0.1667,4.0,unknown,Then turn around to watch the sun peak over the mountain Oh
data\whisper_transcriptions\KASHKA - Hands In 46733.txt,kept,,32,0.811,0.0,0.0,0.6875,0.1875,4.1562,unknown,The city loves and we vacate But you back to the everyday The sinner stops the whiskey stride The layout blew us down for another night The city loves and we vacate
data\whisper_transcriptions\Katapulto - gospellioza 21996.txt,dropped,too_short(<6_words),4,0.7619,0.0476,0.0,1.0,0.25,3.5,unknown,I'm not afraid of you
data\whisper_transcriptions\Katapulto - kolorowe wody 22000.txt,dropped,too_short(<6_words),4,0.75,0.1,0.0,1.0,0.25,4.0,unknown,We'll be right back.
data\whisper_transcriptions\Katapulto - purity & danger 21997.txt,dropped,boilerplate_or_non_lyrics,4,0.8261,0.0435,0.0,1.0,0.25,4.75,unknown,Welcome to the podcast.
data\whisper_transcriptions\Katrah-Quey - Crown City Rockers - No Sense (Remix) 32882.txt,kept,,86,0.7636,0.0646,0.0,0.7326,0.1163,4.4186,unknown,"Fresh, fresh, fresh, fresh, fresh, fresh, fresh, fresh, fresh, fresh. What's a dope bomb if you ain't got skills? Why you flying hard when you just ain't real? How you live right now? I know where the deal is. Don't make no sense to me. Check. Yo. Hi"
data\whisper_transcriptions\Katrah-Quey - swimming in random thrift store items 43844.txt,dropped,too_short(<6_words),4,0.75,0.1,0.0,1.0,0.25,4.0,unknown,We'll be right back.
data\whisper_transcriptions\Katrah-Quey ft. dj Alekzander - tameka method (pt.1) 43859.txt,dropped,boilerplate_or_non_lyrics,4,0.8261,0.0435,0.0,1.0,0.25,4.75,unknown,Welcome to the podcast.
data\whisper_transcriptions\Katrah-Quey ft. dj Alekzander - tameka method (pt.1) _43859_.txt,dropped,too_short(<6_words),5,0.7895,0.0789,0.0,1.0,0.2,5.8,unknown,betrayalие v plagiarism on that video.
data\whisper_transcriptions\Katy Kirby - All of Everything 127267.txt,kept,,26,0.7594,0.015,0.0,0.6538,0.1538,3.7692,unknown,I am just a friend of a friend It's not what you think When you're at the end of an end I am one of everything I am one of everything
data\whisper_transcriptions\Katy Kirby - Come Back to Nashville 127266.txt,kept,,48,0.7906,0.0217,0.0,0.625,0.0625,4.3958,unknown,"I remember you, I'll think of interrupting Mormons at their prayer I'll think of falling snow and rising steam Oh, I'll think of running fast, running scared I wish come back to Nashville meant that I was on your mind I wish come back to Nashville me"
data\whisper_transcriptions\Katy Kirby - Come Back to Nashville _127266_.txt,kept,,37,0.7926,0.0276,0.0,0.8378,0.0811,4.5405,unknown,"I remember you all think of interrupting Mormons at their birth I'll think of falling snow, we're rising steam Oh, I'll think of running fast, running scared I wish come back to Nashville meant that I was on your mind"
data\whisper_transcriptions\Katy Kirby - Every Time 127265.txt,kept,,33,0.7931,0.0099,0.0,0.4848,0.1818,4.6364,unknown,I'm afraid that in the end you're more than I deserve Every time I count my blessings I count you first Every time I count my blessings I count you first Every time I count my blessings I count you first
data\whisper_transcriptions\Kazoo Funk Orchestra - The Jagables 29740.txt,dropped,low_token_diversity,26,0.8,0.0526,0.0,0.3077,0.2692,5.8462,unknown,"The Jaggerballs, the Jaggerballs, I don't like the Jaggerballs. The vegetables are antivans, but I don't like the Jaggerballs. The Jaggerballs are antivans, but I don't like the Jaggerballs."
data\whisper_transcriptions\Keijo - Today Is the Night 130758.txt,kept,,62,0.7933,0.0213,0.0,0.871,0.0484,4.1935,unknown,"Interestingly, our few of our friends often see after singing along thought or struggled with their bad ins sin.inya, however, I've been sort of down all over my life on the beat for speaking so we may behaviors when we go to the ali visitor four of "
